,ID,País,Región,Bodega,Precio,Valoración,Contenido de alcohol,Ligero/Poderoso,Débil/Ácido,Amable/Con Burbujas,Aperitivo,Aperitivos y tentempiés,Aves,Carne adobada,Cerdo,La comida basura vale,Marisco,Postres de frutas,Postres dulces,Queso curado,Vegetariana,almendra,almizcle,banana,cereza,crema,cítrico,frambuesa,fresa,fresa madura,frutos rojos,limón,mantequilla,menta,minerales,mora,naranja,piedra,pimienta verde,polvo de vainilla,pomelo,queso,roble,sal,tabaco,tabaco dulce,tiza,tostada,vainilla,Barbera,Chardonnay,CheninBlanc,Garnacha,Glera,Lambrusco,Macabeo,Malvasia,Moscato,MoscatoBianco,Nodisponible,Parellada,PinotBlanc,PinotMeunier,PinotNero,PinotNoir,Riesling,Trepat,Xarel-lo
3058,8308611,Francia,Champán,Henri Giraud,87.72,4.3,12,6.7,6.3,6.9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3059,11176978,Francia,Champagne Premier Cru,Monmarthe,87.5,4.2,12,6.1,8.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,4131602,Francia,Champán,Palmer & Co.,81.29,4.1,12,6.3,6.4,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3061,10697177,Alemania,Rheinhessen,Raumland,96.75,4.3,5,2.7,3.7,6.6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3062,3054485,Italia,Liguria,Bisson,95.42,4.0,5,4.9,5.0,7.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,81858,Francia,Champagne Premier Cru,Egly-Ouriet,85.34,4.3,5,6.5,7.3,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3064,9687661,Alemania,Rheingau,Künstler,90.9,4.0,5,3.3,4.9,6.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3065,1144554,Francia,Champán,Gaston Chiquet,80.78,3.8,No disponible,5.9,7.4,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3066,5260267,Francia,Champán,Pierre Paillard,81.2,4.2,5,6.4,7.5,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3067,12413722,Francia,Champán,Jacquesson,96.7,4.2,13,5.2,6.0,5.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3068,3109981,Francia,Champán,Louis Roederer,84.0,4.2,12,6.3,8.0,7.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3069,2376276,Francia,Champán,Pierre Gerbais,82.68,3.9,12,6.2,6.4,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3070,1085041,Francia,"Champagne Grand Cru ""Cramant""",Lilbert-Fils,96.3,4.0,12,5.8,7.8,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3072,9663115,Francia,"Champagne Grand Cru ""Bouzy""",Brice,85.0,4.1,12,7.8,6.6,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3073,97421,Francia,Champán,Mailly Grand Cru,97.9,4.3,12,5.7,7.4,6.8,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3075,1159449,Francia,Champán,Jacques Lassaigne,86.0,4.1,12,5.7,7.7,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3076,2257238,Alemania,Nahe,Diel,94.76,4.1,5,2.3,5.4,6.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3077,1636506,España,Penedès,Recaredo,87.0,4.4,5,4.2,5.0,4.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3078,4988836,Francia,Champagne Grand Cru,Marguet,95.51,4.1,5,6.2,7.7,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3079,5869558,Francia,Champán,Georges Laval,90.2,4.2,12,6.0,7.1,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3080,7001453,Francia,Champán,Maurice Choppin,88.13,4.2,5,5.4,5.4,5.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3081,1961980,Italia,Franciacorta,Ca' del Bosco,61.96,4.3,5,4.0,6.1,4.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3082,7341225,Francia,Champán,Domaine de Marzilly,89.58,4.1,12,6.0,6.7,6.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3083,7750700,Francia,Champán,A. Lamblot,96.0,4.2,12,6.1,7.6,7.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3084,6383416,Francia,Champán,Marie Tassin,85.7,4.0,5,4.5,5.1,5.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3085,1265998,Francia,Champagne Premier Cru,Vilmart & Cie,86.6,4.3,5,6.2,7.7,7.3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3087,2490826,Francia,Champán,VIRGINIE T.,82.68,4.0,5,5.9,7.2,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3088,10260153,Italia,Franciacorta,1701 Franciacorta,94.78,4.2,13,4.0,4.8,4.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,5308908,Francia,"Champagne Grand Cru ""Cramant""",Guiborat,84.24,4.1,5,5.7,7.7,7.3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,7631912,Francia,Champán,Le Gallais,91.08,4.4,12,6.4,6.8,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3094,5962587,Francia,Champán,Champagne Bolieu,98.0,4.2,5,7.2,8.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,4713283,Francia,Champán,Rémi Leroy,80.34,4.1,No disponible,6.4,7.5,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3096,1735775,Francia,Champagne Grand Cru,R&L Legras,123.0,3.7,No disponible,5.5,7.2,7.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3097,8305,Francia,Champán,Laurent-Perrier,83.6,4.4,13,6.1,7.1,7.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3098,6503074,Francia,Champán,Domaine Nowack,99.86,4.2,12,6.9,6.3,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3099,9617796,Francia,Champán,A. Lamblot,92.0,4.2,12,6.5,7.2,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3100,10323674,Francia,Champán,Vignoble Laculle,87.4,4.1,12,5.3,8.0,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,7253070,Italia,Alghero,Santa Maria La Palma,89.76,4.3,12,4.8,4.1,6.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,2326289,Francia,"Champagne Grand Cru ""Avize""",Agrapart & Fils,89.42,4.2,5,6.0,7.5,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3103,1211816,Francia,Champán,Billecart-Salmon,81.25,4.4,12,5.6,7.0,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3105,8606492,Francia,Champagne Premier Cru,Champagne Joseph Desruets,85.11,4.3,No disponible,5.9,7.4,6.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3106,10327611,Francia,Champán,Champagne Telmont,88.95,4.1,12,6.2,7.7,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3107,5903623,Austria,Kamptal,Weingut Bründlmayer,80.66,4.1,No disponible,3.6,8.0,3.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,10323649,Francia,Champán,Vignoble Laculle,87.4,4.0,5,6.6,8.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3110,1245747,Francia,Champán,Bruno Paillard,73.0,4.1,12,5.9,7.2,7.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3111,6091808,Francia,"Champagne Grand Cru ""Chouilly""",Pierre Gimonnet & Fils,105.0,4.2,5,6.6,7.2,6.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,1414989,Francia,Champán,Vve Fourny & Fils,96.42,4.1,12,6.5,7.1,7.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3113,1148298,Francia,Champán,Ruinart,82.5,4.4,5,5.9,6.9,7.1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3114,9497914,Francia,"Champagne Grand Cru ""Bouzy""",Paul Clouet,86.23,4.2,12,7.2,7.4,7.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3115,3835945,Francia,Champán,Champagne Lallier,98.98,4.2,5,6.5,7.7,7.7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3116,3270951,Francia,Champán,Éric Taillet,98.82,4.1,12,6.0,7.1,6.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3117,1233467,Francia,"Champagne Grand Cru ""Bouzy""",Paul Bara,80.0,4.2,13,6.6,7.4,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3119,6560754,España,Cava,Juvé & Camps,88.08,4.4,12,5.0,5.3,5.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3120,6437442,Francia,Champán,Laurent Lequart,89.5,4.2,5,6.8,6.9,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3121,1179511,España,Penedès,Colet,90.0,3.9,12,4.2,4.1,6.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,4314289,Italia,Prosecco,Bottega,92.76,3.6,11,2.9,6.6,6.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3123,8308280,Francia,Champán,Ayala,94.5,4.4,12,5.8,6.6,6.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3124,10525091,Francia,Champán,Chassenay d'Arce,82.64,4.2,12,7.1,7.5,7.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3125,4848510,Francia,Champán,Huré Frères,92.0,4.0,12,6.5,7.7,7.7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,1311023,Francia,Champagne Premier Cru,Marc Hébrart,80.0,4.2,12,6.1,7.2,7.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,1443984,Francia,Champán,Marie-Courtin,89.8,4.1,12,6.5,8.0,7.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,1881543,Alemania,Nahe,Dönnhoff,84.88,3.9,5,1.5,5.0,6.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3129,1821336,España,Cava,Juvé & Camps,90.5,4.2,12,4.3,5.3,5.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3130,23277,Francia,Champagne Premier Cru,Larmandier-Bernier,94.95,4.2,5,6.6,7.4,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3131,6491167,Francia,"Champagne Grand Cru ""Aÿ""",Champagne Lallier,98.98,4.1,No disponible,6.9,7.9,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3132,5017249,Reino Unido,Inglaterra,Windsor Great Park Vineyard,90.92,4.1,12,4.5,7.5,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3133,4909249,Francia,"Champagne Grand Cru ""Aÿ""",Marc Hébrart,77.03,4.4,5,6.9,7.5,7.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,1416327,Francia,Champán,Bourgeois-Diaz,76.52,3.8,No disponible,5.9,7.6,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3135,2269294,Francia,Savoie,Domaine Belluard,72.13,3.9,No disponible,4.3,6.2,5.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,1196287,Francia,Champán,Fleury,77.0,4.0,5,6.0,7.3,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3137,2420939,Francia,Champán,Roulot Fournier,70.9,4.1,12,6.6,7.7,7.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3138,7635722,Francia,Champagne Grand Cru,Bonnaire,71.86,4.1,12,5.5,6.9,6.3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,1108851,Francia,"Champagne Grand Cru ""Bouzy""",Andre Clouet,65.9,4.3,5,6.7,7.1,6.8,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3140,1254786,Francia,Champán,Taittinger,79.0,4.2,12,6.2,6.9,7.4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3141,1122103,Francia,Champán,Moët & Chandon,69.43,4.2,12,6.4,7.7,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3142,1194099,Francia,Champán,Taittinger,77.7,4.2,12,6.3,7.3,7.3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3143,1996996,Francia,"Champagne Grand Cru ""Ambonnay""",Paul Déthune,66.0,3.9,5,6.3,7.8,7.7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3144,2565475,Francia,Champán,Michel Loriot,67.43,3.9,12,5.4,7.4,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,11027506,Francia,Champán,Le Gallais,76.0,4.0,5,4.6,5.4,5.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,1179551,Francia,Champán,Laurent-Perrier,76.76,4.1,13,5.8,7.7,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3147,5404357,Francia,Champán,Francis Orban,66.48,3.8,12,5.9,6.5,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3148,5110216,Francia,Champán,Jean Velut,67.46,4.0,12,5.4,7.3,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
